"","type","pool_size","tau","prev","tau_param","prev_param","prev_setting","tau_setting","sd_sens","sd_ppa","sd_tests","sd_missed","mean_sens","mean_ppa","mean_tests","mean_missed","sens_q025","sens_q975","ppa_q025","ppa_q975","tests_q025","tests_q975","missed_q025","missed_q975"
"3946","Null Model (Pi Graph Effect)",20,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00496696793124336,0.00535031161043084,0.0404115168081605,0.00825754910498193,0.77887139,0.838983324,0.227144805,0.227949432,0.77101112,0.7891788075,0.83051641,0.850086215,0.1613410225,0.3087736625,0.2098185725,0.237679955
"3947","Null Model (Pi Graph Effect)",20,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.0123396560492345,0.0132920165115724,0.0760873219090216,0.0078544058423809,0.811086305,0.873684525,0.45462838,0.228978621,0.7911751825,0.8362078775,0.8522366775,0.9007449225,0.32358389,0.5995169625,0.2102621175,0.2378302025
"3948","Null Model (Pi Graph Effect)",20,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.0194214210389611,0.0209203381280941,0.095532154665276,0.0178543957872891,0.838897375,0.903642007,0.605512536,0.206586918,0.8071816625,0.8778155675,0.8694785175,0.94556386,0.433747865,0.777781025,0.1681841675,0.232719935
"3949","Null Model (Pi Graph Effect)",20,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.000741664342998748,0.000798908398799725,0.0070759890548845,0.0199375762175998,0.761321101,0.820078532,0.0725077318,0.09577406,0.76025976,0.7631184475,0.8189352925,0.822014575,0.06232842675,0.08958824525,0.062529182,0.1382417325
"3950","Null Model (Pi Graph Effect)",20,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.00245234882712019,0.00264161163638618,0.0225187544453809,0.0295230848831061,0.764716539,0.823736022,0.1042838324,0.1553349919,0.7612662,0.7703238625,0.820019345,0.829776085,0.072005234,0.1552931075,0.09626170375,0.206690955
"3951","Null Model (Pi Graph Effect)",20,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.00195522652584649,0.0021061325343929,0.017815885921467,0.0182734038053689,0.76613899,0.825268264,0.1174936334,0.174816213,0.76316522,0.7705741925,0.8220649175,0.8300457925,0.09002914275,0.157500845,0.1391183325,0.2078700225
"3952","Null Model (Pi Graph Effect)",20,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.00483495334378155,0.0052081077092506,0.039133285038635,0.00719231025538781,0.778878639,0.838991134,0.22725303,0.228231021,0.771412325,0.7900648275,0.8309485375,0.8510406575,0.1648627225,0.3154037175,0.2115697625,0.237814965
"3953","Null Model (Pi Graph Effect)",20,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.0119691111768695,0.0128928690794226,0.072854018922643,0.00794845652623867,0.811112891,0.873713169,0.455059341,0.229127867,0.792221875,0.8382745875,0.85336422,0.9029711875,0.3312964025,0.6099274275,0.208369715,0.2378492375
"3954","Null Model (Pi Graph Effect)",20,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0187952465663473,0.0202458335422463,0.0905969777514253,0.0176112666889326,0.838939997,0.903687916,0.606298308,0.206692409,0.8088609275,0.88086858,0.871287405,0.948852545,0.44454995,0.7887318675,0.164864325,0.2317714175
"3955","Null Model (Pi Graph Effect)",20,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.000773727840136322,0.00083343851564322,0.00738419563133571,0.0210493947178593,0.761363948,0.820124694,0.072915533,0.0967860632,0.7602063675,0.7631097325,0.8188777525,0.8220051775,0.0618124725,0.08950622975,0.06040415525,0.13809069
"3956","Null Model (Pi Graph Effect)",20,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00256660720598008,0.00276468649113542,0.0235428908489294,0.0304423941432557,0.764882997,0.823915326,0.1058047145,0.1569743328,0.761385665,0.771197855,0.8201481,0.830717505,0.07314761725,0.1629731025,0.099561107,0.210579415
"3957","Null Model (Pi Graph Effect)",20,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.00204211120124283,0.00219971308631284,0.0186341167145968,0.0198726329863059,0.766162521,0.825293605,0.1176951044,0.174644187,0.7630122875,0.7705532975,0.8219001725,0.83002327,0.08858789175,0.1573168325,0.1363136775,0.207777045
"3958","Null Model (Pi Graph Effect)",20,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.00496193967989781,0.00534489427215016,0.0403726490366579,0.00825622554917485,0.778898355,0.839012371,0.227367504,0.227995071,0.77101112,0.7891788075,0.83051641,0.850086215,0.1613410225,0.3087736625,0.2098185725,0.237679955
"3959","Null Model (Pi Graph Effect)",20,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.0123275831282201,0.0132790118557579,0.0760228467684132,0.00784327833932806,0.811154084,0.873757536,0.455058048,0.228938553,0.7911751825,0.8362078775,0.8522366775,0.9007449225,0.32358389,0.5995169625,0.2102621175,0.2378302025
"3960","Null Model (Pi Graph Effect)",20,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.019402872266496,0.020900357123455,0.0954610213459562,0.0178341008468088,0.839005321,0.903758285,0.606061423,0.206489414,0.8071816625,0.8778155675,0.8694785175,0.94556386,0.433747865,0.777781025,0.1681841675,0.232719935
"3961","Null Model (Pi Graph Effect)",21,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.000799095666198601,0.000860768222970478,0.00748770737902612,0.0216341593864094,0.75796655,0.816465081,0.0707937249,0.1026945053,0.7567732525,0.75984832,0.815179655,0.8184920525,0.059549215,0.088351325,0.06454666125,0.146848355
"3962","Null Model (Pi Graph Effect)",21,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.00259192935224892,0.00279197257920458,0.0233526154375767,0.0304582327482031,0.761477461,0.82024696,0.103037864,0.1632621234,0.75791433,0.7671003175,0.816408785,0.8263037275,0.07032893575,0.1532827125,0.10362485,0.2140834925
"3963","Null Model (Pi Graph Effect)",21,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.00214062402459911,0.00230583099839244,0.0191264009550998,0.0193240937628277,0.762938416,0.821820672,0.1163476049,0.182779867,0.7596765325,0.7682364925,0.81830705,0.827527645,0.086764949,0.1630920375,0.14389318,0.21900216
"3964","Null Model (Pi Graph Effect)",21,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.00519369941866979,0.0055945364108768,0.0410191692013017,0.0067300227864819,0.776368168,0.83628691,0.229629773,0.23575063,0.768369775,0.7887429375,0.8276712275,0.8496167675,0.1642325875,0.324580505,0.2194982975,0.24405385
"3965","Null Model (Pi Graph Effect)",21,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0128030561033179,0.0137911698163007,0.0754227269706979,0.00913108105678372,0.810083171,0.872603976,0.461538725,0.233497399,0.7898869425,0.83994704,0.8508490225,0.9047727,0.3327681,0.62551103,0.20929563,0.2439769825
"3966","Null Model (Pi Graph Effect)",21,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.0199647489928633,0.0215055944240299,0.0928015107001805,0.0192724531929528,0.838957862,0.903707162,0.613421794,0.209172683,0.8069484625,0.8846094325,0.86922732,0.952882075,0.44627173,0.8035945675,0.1623986725,0.2368222125
"3967","Null Model (Pi Graph Effect)",21,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.000793102899110052,0.000854317237022486,0.00742938970716533,0.0213375962019391,0.758040947,0.816545221,0.0714928675,0.1048520774,0.7568166925,0.75990453,0.815226515,0.8185526625,0.0599620135,0.0888719465,0.066288436,0.147883695
"3968","Null Model (Pi Graph Effect)",21,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.00267880157990395,0.00288554426577946,0.0240654691754321,0.0300585568094523,0.761764457,0.820556115,0.1056320251,0.1667570719,0.758071,0.768503705,0.8165775475,0.82781549,0.0717996135,0.1653712025,0.107926485,0.2199432075
"3969","Null Model (Pi Graph Effect)",21,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.00212627152169679,0.00229037499009299,0.0189999599983995,0.0193538479520324,0.763122169,0.822018603,0.1180014011,0.184545746,0.7598008825,0.767818645,0.81844098,0.827077545,0.08791389625,0.15949212,0.1460629775,0.217262095
"3970","Null Model (Pi Graph Effect)",21,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.00515278833554026,0.00555046758301606,0.0408518740576783,0.00733919566088454,0.776499323,0.836428183,0.230691294,0.235865029,0.7683052575,0.78760034,0.8276017475,0.8483860175,0.163675155,0.3162871775,0.219217755,0.24404414
"3971","Null Model (Pi Graph Effect)",21,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0127365863936934,0.0137195791250483,0.0757316540971625,0.00886052833435855,0.810414032,0.872960368,0.463551431,0.233228363,0.78971832,0.837308645,0.8506674125,0.9019306775,0.3315428525,0.6128164375,0.2118080975,0.243802225
"3972","Null Model (Pi Graph Effect)",21,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0198996946013595,0.0214355169974507,0.0938332441849056,0.0189791973384516,0.839490936,0.904281378,0.615949765,0.208626023,0.8066788675,0.88077522,0.86893698,0.9487518575,0.444555395,0.79057354,0.16666264,0.2369777925
"3973","Null Model (Pi Graph Effect)",21,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.000810156667861722,0.000872687079703724,0.00758854294226417,0.0217292120188845,0.758031228,0.816534753,0.0714005116,0.1044842595,0.7568166925,0.75990453,0.815226515,0.8185526625,0.0599620135,0.0888719465,0.066288436,0.147883695
"3974","Null Model (Pi Graph Effect)",21,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.00269470174544419,0.00290267042350225,0.0242018220720079,0.0300937696660627,0.761756163,0.82054718,0.1055533692,0.1666002449,0.758071,0.768503705,0.8165775475,0.82781549,0.0717996135,0.1653712025,0.107926485,0.2199432075
"3975","Null Model (Pi Graph Effect)",21,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.00214861671692216,0.00231444662464319,0.0191978279993991,0.0195089266891419,0.763107005,0.822002269,0.1178615335,0.184336203,0.7598008825,0.767818645,0.81844098,0.827077545,0.08791389625,0.15949212,0.1460629775,0.217262095
"3976","Null Model (Pi Graph Effect)",21,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.00520134947062391,0.00560277819832089,0.0412180930240252,0.00735505777143089,0.776525614,0.836456504,0.230885024,0.235863565,0.7683052575,0.78760034,0.8276017475,0.8483860175,0.163675155,0.3162871775,0.219217755,0.24404414
"3977","Null Model (Pi Graph Effect)",21,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0128524742434158,0.0138444109132239,0.076336973625129,0.00896482356785969,0.810475697,0.873026793,0.46385478,0.233168376,0.78971832,0.837308645,0.8506674125,0.9019306775,0.3315428525,0.6128164375,0.2118080975,0.243802225
"3978","Null Model (Pi Graph Effect)",21,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.0200754927049164,0.0216248819335071,0.0945040666383289,0.0191690378437218,0.839582801,0.904380331,0.616266046,0.208523151,0.8066788675,0.88077522,0.86893698,0.9487518575,0.444555395,0.79057354,0.16666264,0.2369777925
"3979","Null Model (Pi Graph Effect)",21,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.000819267244988539,0.000882502124860234,0.00767472385815826,0.0220361905843827,0.758030674,0.816534161,0.0713947268,0.1044060237,0.7568166925,0.75990453,0.815226515,0.8185526625,0.0599620135,0.0888719465,0.066288436,0.147883695
"3980","Null Model (Pi Graph Effect)",21,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00276309099569227,0.00297633714082164,0.0248264267927952,0.0309216095358924,0.761853027,0.820651518,0.1064186565,0.1673563429,0.758071,0.768503705,0.8165775475,0.82781549,0.0717996135,0.1653712025,0.107926485,0.2199432075
"3981","Null Model (Pi Graph Effect)",21,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00218562683090312,0.00235431501077803,0.0195334132213338,0.019901035116975,0.763160874,0.822060295,0.118338983,0.18469458,0.7598008825,0.767818645,0.81844098,0.827077545,0.08791389625,0.15949212,0.1460629775,0.217262095
"3982","Null Model (Pi Graph Effect)",21,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00527539400310641,0.00568253944679559,0.0418373204253814,0.00749136026817236,0.776656213,0.836597184,0.231902505,0.235950118,0.7683052575,0.78760034,0.8276017475,0.8483860175,0.163675155,0.3162871775,0.219217755,0.24404414
"3983","Null Model (Pi Graph Effect)",21,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.0130430723429851,0.0140497199832599,0.0775927183941919,0.00905699052232087,0.810795301,0.873371063,0.465654806,0.232905298,0.78971832,0.837308645,0.8506674125,0.9019306775,0.3315428525,0.6128164375,0.2118080975,0.243802225
"3984","Null Model (Pi Graph Effect)",21,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.0203840683415768,0.0219572729424467,0.0961588209907457,0.0194331043864853,0.840080863,0.904916833,0.618393539,0.208009955,0.8066788675,0.88077522,0.86893698,0.9487518575,0.444555395,0.79057354,0.16666264,0.2369777925
"3985","Null Model (Pi Graph Effect)",21,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.000788792660429527,0.000849670184019731,0.00738682164967823,0.0209419327677009,0.758002308,0.816503598,0.0711303281,0.103816125,0.7568734975,0.7599138225,0.8152876775,0.8185626375,0.060500989,0.08895750575,0.0685766485,0.1480379925
"3986","Null Model (Pi Graph Effect)",21,0.199,0.004,"0.7 , 2.81","5.77 , 1543.33","Idaho May 2021","Household General",0.00260750514893475,0.00280875060500395,0.0234617041498599,0.0298676767248838,0.761613036,0.820392999,0.1042693961,0.1650959154,0.7579439225,0.76757477,0.8164406575,0.82681482,0.0706069295,0.157388195,0.1044629875,0.216218545
"3987","Null Model (Pi Graph Effect)",21,0.199,0.005,"0.7 , 2.81","13.06 , 2836.41","Oregon Apr 2021","Household General",0.00207883084509057,0.0022392696499364,0.0185542721549277,0.018188856487034,0.763125615,0.822022315,0.1180402214,0.184834071,0.7599635275,0.7678408525,0.8186161725,0.827101485,0.0894175015,0.1596833775,0.1489374575,0.217351135
"3988","Null Model (Pi Graph Effect)",21,0.199,0.013,"0.7 , 2.81","16.67 , 1282.88","Georgia Jul 2020","Household General",0.00513490110049824,0.00553120388673435,0.0405025973463009,0.00644560439009995,0.776663961,0.836605529,0.232017409,0.236229119,0.7687316625,0.788540515,0.8280610175,0.8493987225,0.1673356125,0.32311982,0.2208935025,0.24406297
"3989","Null Model (Pi Graph Effect)",21,0.199,0.034,"0.7 , 2.81","16.99 , 477.12","Iowa Nov 2020","Household General",0.0126479479699772,0.013624092524964,0.0742382818816294,0.00911322259305215,0.810824069,0.873402053,0.466111248,0.233044667,0.790828695,0.839482,0.8518634675,0.9042717975,0.33948437,0.62330269,0.2097425925,0.2438717025
"3990","Null Model (Pi Graph Effect)",21,0.199,0.054,"0.7 , 2.81","14.38 , 251.01","Alabama Jan 2021","Household General",0.0197140496664054,0.0212355498283412,0.0910698601610709,0.0191172269473098,0.840128114,0.904967734,0.619223958,0.2081032,0.8084560975,0.8839383925,0.87085134,0.95215926,0.45559436,0.80135851,0.163149245,0.235852035
"3991","Null Model (Pi Graph Effect)",21,0.377,0.002,"21.78 , 35.92","9.94 , 6561.33","Maine Oct 2020","Household spouses",0.000822888949528772,0.00088640197661186,0.00770869145413347,0.0221317349669753,0.758047876,0.81655269,0.0715559883,0.1048658148,0.7568166925,0.75990453,0.815226515,0.8185526625,0.0599620135,0.0888719465,0.066288436,0.147883695
"3992","Null Model (Pi Graph Effect)",21,0.377,0.004,"21.78 , 35.92","5.77 , 1543.33","Idaho May 2021","Household spouses",0.00272896986284701,0.00293958442367112,0.0245273716009446,0.0307964422425277,0.761790014,0.820583643,0.1058535436,0.1667291269,0.758071,0.768503705,0.8165775475,0.82781549,0.0717996135,0.1653712025,0.107926485,0.2199432075
"3993","Null Model (Pi Graph Effect)",21,0.377,0.005,"21.78 , 35.92","13.06 , 2836.41","Oregon Apr 2021","Household spouses",0.00217122182586443,0.00233879789084871,0.0194078764538657,0.0198324497571855,0.763150619,0.822049248,0.118249328,0.184639032,0.7598008825,0.767818645,0.81844098,0.827077545,0.08791389625,0.15949212,0.1460629775,0.217262095
"3994","Null Model (Pi Graph Effect)",21,0.377,0.013,"21.78 , 35.92","16.67 , 1282.88","Georgia Jul 2020","Household spouses",0.0052700556454268,0.00567679006620446,0.041797198802856,0.00749066314338677,0.776684858,0.83662804,0.232133233,0.235991072,0.7683052575,0.78760034,0.8276017475,0.8483860175,0.163675155,0.3162871775,0.219217755,0.24404414
"3995","Null Model (Pi Graph Effect)",21,0.377,0.034,"21.78 , 35.92","16.99 , 477.12","Iowa Nov 2020","Household spouses",0.0130303463966847,0.0140360115020807,0.0775275784705697,0.00904478042812572,0.810867009,0.873448305,0.466093542,0.232858182,0.78971832,0.837308645,0.8506674125,0.9019306775,0.3315428525,0.6128164375,0.2118080975,0.243802225
"3996","Null Model (Pi Graph Effect)",21,0.377,0.054,"21.78 , 35.92","14.38 , 251.01","Alabama Jan 2021","Household spouses",0.0203647371967583,0.0219364495501114,0.0960885223342574,0.0194115433356656,0.840194399,0.905039131,0.618946782,0.20790333,0.8066788675,0.88077522,0.86893698,0.9487518575,0.444555395,0.79057354,0.16666264,0.2369777925
"3997","Null Model (Pi Graph Effect)",22,0.012,0.002,"0.74 , 62.23","9.94 , 6561.33","Maine Oct 2020","Household asymptomatic_index",0.000847383583691644,0.000912781405477708,0.0077995719298411,0.0226303292767602,0.754699163,0.812945534,0.0696090138,0.1107693592,0.753433665,0.75669461,0.8115823675,0.815094945,0.057892965,0.08789405125,0.07049327275,0.1565454675
"3998","Null Model (Pi Graph Effect)",22,0.012,0.004,"0.74 , 62.23","5.77 , 1543.33","Idaho May 2021","Household asymptomatic_index",0.00274786898897761,0.00295994559365966,0.0242787128925253,0.0307184267683784,0.758421789,0.816955457,0.1031632312,0.172853404,0.754643795,0.7643826025,0.8128858975,0.82337632,0.06912613175,0.1553787825,0.1118904325,0.2233611175
"3999","Null Model (Pi Graph Effect)",22,0.012,0.005,"0.74 , 62.23","13.06 , 2836.41","Oregon Apr 2021","Household asymptomatic_index",0.00226928875333576,0.00244443623945535,0.0198765331409813,0.0191929790473332,0.759970762,0.818623975,0.1170081884,0.192568629,0.756512475,0.7655868,0.8148987875,0.824673515,0.0862427765,0.1655552825,0.1535358725,0.22807137
"4000","Null Model (Pi Graph Effect)",22,0.012,0.013,"0.74 , 62.23","16.67 , 1282.88","Georgia Jul 2020","Household asymptomatic_index",0.00549966814851532,0.00592412670520246,0.0423667545719168,0.00598989729404706,0.774200762,0.83395223,0.234400556,0.24344741,0.7657280975,0.787300335,0.8248256275,0.8480628325,0.1667380475,0.3323238175,0.228542915,0.2501385175
"4001","Null Model (Pi Graph Effect)",22,0.012,0.034,"0.74 , 62.23","16.99 , 477.12","Iowa Nov 2020","Household asymptomatic_index",0.0134884355245528,0.0145294553836149,0.0767222857620122,0.0102959620845124,0.809824941,0.872325817,0.472271339,0.237215629,0.7885103125,0.8412360575,0.849366165,0.906161205,0.3407371425,0.63839443,0.2104161225,0.2497623525
"4002","Null Model (Pi Graph Effect)",22,0.012,0.054,"0.74 , 62.23","14.38 , 251.01","Alabama Jan 2021","Household asymptomatic_index",0.0208764462878139,0.0224876476886954,0.0931613188248097,0.020764705975821,0.84014177,0.904982439,0.625812121,0.210463795,0.806533955,0.88768452,0.8687808375,0.9561943975,0.4569263025,0.815382045,0.1605321675,0.24077485
"4003","Null Model (Pi Graph Effect)",22,0.023,0.002,"8.3 , 359.61","9.94 , 6561.33","Maine Oct 2020","Healthcare",0.000841026545153316,0.000905937575422071,0.00773871451391963,0.0223179333169332,0.754778062,0.813030512,0.0703373785,0.1130321212,0.7534798125,0.756754185,0.8116320725,0.8151591525,0.05832323075,0.08843604775,0.07235715575,0.15760341
"4004","Null Model (Pi Graph Effect)",22,0.023,0.004,"8.3 , 359.61","5.77 , 1543.33","Idaho May 2021","Healthcare",0.0028399029831649,0.00305908555575524,0.0250162590730435,0.0302890115059599,0.758726057,0.817283212,0.1058606856,0.1763751339,0.7548099775,0.765869975,0.8130648375,0.8249784475,0.070658188,0.1679184075,0.116382845,0.228963095
"4005","Null Model (Pi Graph Effect)",22,0.023,0.005,"8.3 , 359.61","13.06 , 2836.41","Oregon Apr 2021","Healthcare",0.00225407857476691,0.00242804813047727,0.019745228030154,0.0192409077692725,0.760165567,0.818833825,0.118727451,0.194320698,0.75664432,0.7651439025,0.8150407775,0.8241963825,0.08743876025,0.161821045,0.155747205,0.2264082425
"4006","Null Model (Pi Graph Effect)",22,0.023,0.013,"8.3 , 359.61","16.67 , 1282.88","Georgia Jul 2020","Healthcare",0.00545658537110347,0.00587771032225538,0.0422022223652997,0.00661015775088308,0.774339691,0.834101876,0.235498164,0.243539734,0.76565968,0.7860916875,0.824751965,0.846760835,0.166159685,0.3237956475,0.22827425,0.2502181875
"4007","Null Model (Pi Graph Effect)",22,0.023,0.034,"8.3 , 359.61","16.99 , 477.12","Iowa Nov 2020","Healthcare",0.0134211063714871,0.0144569270596409,0.0770773961929987,0.0100201576091669,0.810174124,0.872701949,0.474320827,0.236916359,0.7883319425,0.838470695,0.8491740225,0.9031823525,0.3394771025,0.6256333325,0.2131335425,0.24947001
"4008","Null Model (Pi Graph Effect)",22,0.023,0.054,"8.3 , 359.61","14.38 , 251.01","Alabama Jan 2021","Healthcare",0.0208180612927355,0.0224247676870959,0.0942840151549241,0.020481325060076,0.840701383,0.905585259,0.628348833,0.209876737,0.806249425,0.8837268625,0.868474295,0.951931425,0.4551735925,0.80258226,0.1650187775,0.240957555
"4009","Null Model (Pi Graph Effect)",22,0.124,0.002,"8.38 , 59.43","9.94 , 6561.33","Maine Oct 2020","Children child_index",0.000859110907142795,0.000925419416273599,0.00790446315240115,0.0227227130720661,0.754767756,0.813019412,0.0702411097,0.1126419452,0.7534798125,0.756754185,0.8116320725,0.8151591525,0.05832323075,0.08843604775,0.07235715575,0.15760341
"4010","Null Model (Pi Graph Effect)",22,0.124,0.004,"8.38 , 59.43","5.77 , 1543.33","Idaho May 2021","Children child_index",0.00285675362326547,0.0030772371681135,0.025157664243262,0.0303201057643257,0.75871726,0.817273737,0.1057787117,0.1762163799,0.7548099775,0.765869975,0.8130648375,0.8249784475,0.070658188,0.1679184075,0.116382845,0.228963095
"4011","Null Model (Pi Graph Effect)",22,0.124,0.005,"8.38 , 59.43","13.06 , 2836.41","Oregon Apr 2021","Children child_index",0.00227776560150734,0.00245356493494155,0.0199507641575627,0.019392538395052,0.760149488,0.818816505,0.1185818752,0.194110313,0.75664432,0.7651439025,0.8150407775,0.8241963825,0.08743876025,0.161821045,0.155747205,0.2264082425
"4012","Null Model (Pi Graph Effect)",22,0.124,0.013,"8.38 , 59.43","16.67 , 1282.88","Georgia Jul 2020","Children child_index",0.0055079837894229,0.0059330752126384,0.0425795520147611,0.00662037089016106,0.77436751,0.834131842,0.235697527,0.243534929,0.76565968,0.7860916875,0.824751965,0.846760835,0.166159685,0.3237956475,0.22827425,0.2502210625
"4013","Null Model (Pi Graph Effect)",22,0.124,0.034,"8.38 , 59.43","16.99 , 477.12","Iowa Nov 2020","Children child_index",0.0135428926518374,0.0145881124820973,0.077688748565329,0.0101342320955981,0.81023884,0.872771659,0.474626058,0.236851568,0.7883319425,0.838470695,0.8491740225,0.9031823525,0.3394771025,0.6256333325,0.2131335425,0.24947001
"4014","Null Model (Pi Graph Effect)",22,0.124,0.054,"8.38 , 59.43","14.38 , 251.01","Alabama Jan 2021","Children child_index",0.0210007246854199,0.0226215275848538,0.0949485732754203,0.0206825914616175,0.840796495,0.905687711,0.628659746,0.209768347,0.806249425,0.8837268625,0.868474295,0.951931425,0.4551735925,0.80258226,0.1650187775,0.240957555
"4015","Null Model (Pi Graph Effect)",22,0.18,0.002,"64.95 , 296.26","9.94 , 6561.33","Maine Oct 2020","Household symptomatic_index",0.000868771698538119,0.00093582577464014,0.00799427489463173,0.0230465155250503,0.754767169,0.813018782,0.0702350523,0.1125558746,0.7534798125,0.756754185,0.8116320725,0.8151591525,0.05832323075,0.08843604775,0.07235715575,0.15760341
"4016","Null Model (Pi Graph Effect)",22,0.18,0.004,"64.95 , 296.26","5.77 , 1543.33","Idaho May 2021","Household symptomatic_index",0.00292926457397044,0.00315534449301035,0.0258074545738128,0.0311482395189034,0.758819945,0.817384345,0.1066779156,0.1769573669,0.7548099775,0.765869975,0.8130648375,0.8249784475,0.070658188,0.1679184075,0.116382845,0.228963095
"4017","Null Model (Pi Graph Effect)",22,0.18,0.005,"64.95 , 296.26","13.06 , 2836.41","Oregon Apr 2021","Household symptomatic_index",0.00231700640529058,0.00249583582604722,0.0202997581600833,0.0197824845483146,0.760206592,0.818878015,0.1190778444,0.194459356,0.75664432,0.7651439025,0.8150407775,0.8241963825,0.08743876025,0.161821045,0.155747205,0.2264082425
"4018","Null Model (Pi Graph Effect)",22,0.18,0.013,"64.95 , 296.26","16.67 , 1282.88","Georgia Jul 2020","Household symptomatic_index",0.00558644436043377,0.00601759042637894,0.043220874795752,0.00674082817284113,0.77450579,0.834280793,0.236747627,0.243602167,0.76565968,0.7860916875,0.824751965,0.846760835,0.166159685,0.3237956475,0.22827425,0.2502210625
"4019","Null Model (Pi Graph Effect)",22,0.18,0.034,"64.95 , 296.26","16.99 , 477.12","Iowa Nov 2020","Household symptomatic_index",0.0137443264227172,0.0148050902625193,0.0789729056745362,0.0102470844030735,0.810575371,0.873134163,0.4764518,0.236560495,0.7883319425,0.838470695,0.8491740225,0.9031823525,0.3394771025,0.6256333325,0.2131335425,0.24947001
"4020","Null Model (Pi Graph Effect)",22,0.18,0.054,"64.95 , 296.26","14.38 , 251.01","Alabama Jan 2021","Household symptomatic_index",0.02132568102479,0.0229715639685906,0.096620922683205,0.0209734590384764,0.841316539,0.906247891,0.630782484,0.209219821,0.806249425,0.8837268625,0.868474295,0.951931425,0.4551735925,0.80258226,0.1650187775,0.240957555
"4021","Null Model (Pi Graph Effect)",22,0.199,0.002,"0.7 , 2.81","9.94 , 6561.33","Maine Oct 2020","Household General",0.000836455107988948,0.000901007294789357,0.00769426192975608,0.0218794916102195,0.754737086,0.812986383,0.0699597145,0.1119531294,0.75354003,0.756764055,0.81169691,0.8151697575,0.05888500175,0.08852509825,0.07480688975,0.15776028
